hID,F.13-17,F.18-24,F.25-34,F.35-44,F.45-54,F.55-64,F.65+,M.13-17,M.18-24,M.25-34,M.35-44,M.45-54,M.55-64,M.65+,U.13-17,U.18-24,U.25-34,U.35-44,U.45-54,U.55-64,U.65+
-8772732350363055626,1787.7969762419007,30611.2656587473,46624.69114470842,29167.75161987041,17529.092872570196,8370.883369330453,4773.693304535637,2379.9287257019437,55001.47300215983,90235.27645788337,45569.92656587473,23789.006479481643,9807.0,5559.974082073434,19.087878787878786,216.20444444444445,674.5831533477321,609.8747300215982,329.5550755939525,165.02247191011236,122.9448275862069
-8724277022712003204,0.0,0.0,6.0,24.0,5.0,3.0,3.0,0.0,1.0,14.0,42.0,19.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-8642314511715452180,406.72354211663065,25875.72354211663,57746.80993520519,35924.99352051836,15049.516198704103,5080.766738660907,3280.9568034557237,90.11328976034858,4811.796976241901,8649.520518358531,4773.83585313175,2457.7796976241902,842.792656587473,687.7451403887688,1.9027777777777777,49.14450867052023,237.86474501108648,203.481981981982,88.24885844748859,33.012787723785166,31.762148337595907
-8604422723199351182,4031.7300215982723,31807.470842332612,17011.18574514039,4340.512987012987,2480.984682713348,1073.8355555555556,653.4314606741573,2985.3714902807774,30465.7192224622,23377.766738660906,3902.1623376623374,1631.8395604395605,613.4647577092511,555.4955156950673,33.81617647058823,189.25151515151515,194.25915492957748,60.85113268608414,35.4980694980695,21.502392344497608,19.533333333333335
-8580819169992036048,2.5833333333333335,16.0,7.666666666666667,4.923076923076923,5.8,3.0,4.285714285714286,1.25,7.4375,5.785714285714286,5.090909090909091,6.0,2.3333333333333335,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
-8496006069385227774,15.96135265700483,656.1266375545852,519.4803493449782,76.39823008849558,50.824074074074076,54.73267326732673,86.31018518518519,12.444444444444445,391.44541484716154,508.12663755458516,106.0352422907489,70.29107981220658,58.3411214953271,78.10810810810811,2.1,4.26605504587156,6.452229299363057,2.938775510204082,3.259259259259259,4.595744680851064,4.945454545454545
-8469270708562013830,13.923076923076923,97.62264150943396,150.0566037735849,71.01886792452831,30.403846153846153,14.784313725490197,8.377777777777778,4.538461538461538,61.9811320754717,96.50943396226415,42.40384615384615,16.346153846153847,8.145833333333334,5.0638297872340425,0.0,2.4,2.272727272727273,1.7272727272727273,1.3,1.0,1.3333333333333333
-8348970133720433057,0.0,4.117647058823529,14.0,11.75,10.23076923076923,4.111111111111111,3.2,1.0,6.294117647058823,14.88888888888889,10.11111111111111,9.428571428571429,3.5,2.3333333333333335,0.0,1.0,1.0,1.0,2.0,1.0,0.0
-8334512205093436265,3445.1749460043197,33158.87904967603,21971.278617710585,5561.07343412527,2277.403887688985,900.3390928725702,696.6414686825054,5410.9503239740825,47749.69762419006,35074.84017278618,7403.591792656587,2320.6976241900647,738.304535637149,879.6241900647948,34.071895424836605,421.7775377969762,362.1576673866091,106.7732181425486,39.16846652267819,14.345652173913043,23.774891774891774
-8331236804918450149,2.0,7.0,32.0,52.666666666666664,46.333333333333336,8.0,4.5,1.5,12.666666666666666,52.0,81.33333333333333,83.66666666666667,18.666666666666668,5.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0
-8237015514203290017,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,57.0,38.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-8226406304255505398,21.22250639386189,400.25892857142856,324.8080357142857,102.44843049327355,46.83448275862069,20.87264150943396,15.926190476190476,204.04072398190044,4124.950892857143,4325.727678571428,1179.828125,353.3002257336343,103.07328605200945,94.62037037037037,2.4827586206896552,19.137755102040817,28.063432835820894,14.075,5.815,2.90625,3.481203007518797
-8125767338824362627,361.5978647686833,9963.965986394558,12748.241496598639,10171.302721088436,4431.023972602739,1671.1830985915492,1014.6183745583039,136.48347107438016,3945.6156462585036,5531.430034129693,4108.027210884354,2162.897610921502,862.8345588235294,547.1946564885496,17.88679245283019,292.91954022988506,316.4059405940594,229.3422459893048,147.91596638655463,73.15789473684211,65.0925925925926
-8069837581277643352,19.86186186186186,239.17435897435897,464.0128205128205,595.1076923076923,423.7641025641026,128.159793814433,66.44072164948453,8.725925925925926,107.28865979381443,225.30769230769232,215.17948717948718,165.96923076923076,59.51842105263158,36.61369863013699,1.0,2.3,6.595375722543353,9.764423076923077,7.361702127659575,3.7559055118110236,3.1067961165048543
-8067920347994596944,2.8333333333333335,30.833333333333332,446.7142857142857,82.64285714285714,14.571428571428571,14.0,13.4,2.75,28.0,333.7142857142857,76.76923076923077,13.0,6.3076923076923075,8.636363636363637,0.0,1.8,8.777777777777779,3.0,1.5,1.0,2.6666666666666665
-8061563113554243534,82.69114470842332,7019.0323974082075,18853.641468682505,7424.328293736501,2263.7991360691144,1824.6911447084233,1187.3088552915767,61.950323974082075,1386.8336933045357,3096.436285097192,1664.2505399568036,615.464362850972,348.5550755939525,247.12311015118792,2.0689655172413794,31.169014084507044,91.78619153674833,66.36866359447005,25.277286135693217,23.145454545454545,17.613013698630137
-8054340934052580098,3.8181818181818183,9.909090909090908,12.0,5.8,2.4444444444444446,1.3333333333333333,1.4,5.4,15.3,9.0,4.0,1.625,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-7973638883996981484,69.03296703296704,2363.170626349892,7986.585313174946,6374.49676025918,3600.447084233261,1518.304535637149,797.6522678185745,80.85120350109409,4479.308855291577,15373.021598272138,11941.872570194384,6372.298056155508,1915.1922246220302,858.9264069264069,1.8780487804878048,23.30607476635514,121.01106194690266,135.75,77.53139013452915,32.83448275862069,18.76201923076923
-7951907976646523184,5.405940594059406,123.49779735682819,217.51541850220264,118.32819383259911,63.33259911894273,30.84361233480176,18.09271523178808,8.06701030927835,282.57929515418505,551.409691629956,310.5947136563877,154.6497797356828,59.04856512141281,30.90728476821192,1.0,3.0555555555555554,6.129139072847682,5.697841726618705,4.142156862745098,2.513333333333333,2.2734375
-7905745300756863504,347.04319654427644,551.6825053995681,211.07127429805615,133.71922246220302,45.259179265658744,15.693654266958424,21.786956521739132,241.14902807775377,494.2354211663067,195.7170626349892,92.97624190064795,43.515151515151516,14.56359649122807,18.52723311546841,1.4299065420560748,2.0098522167487687,1.8773584905660377,2.0,1.3300970873786409,1.2727272727272727,1.125
-7870827885502754095,4.0,80.0,311.037037037037,71.76923076923077,31.16,24.73913043478261,14.818181818181818,8.153846153846153,95.4074074074074,488.7037037037037,100.11111111111111,30.217391304347824,14.666666666666666,12.285714285714286,0.0,2.625,6.45,2.5833333333333335,2.25,1.8,2.0
-7857688527052432318,2013.0353982300885,19001.239740820733,20779.77321814255,3958.8565217391306,1971.1378555798688,1008.5704845814978,608.3574561403509,592.6570796460177,9652.239740820734,16831.714902807777,2883.9517543859647,1108.7785087719299,492.61233480176213,362.2004405286344,16.609826589595375,135.0456621004566,209.69662921348313,46.87943262411348,22.935897435897434,13.314432989690722,12.890052356020943
-7855050256466260189,52.146118721461185,394.7990867579909,376.2739726027397,212.93150684931507,157.16438356164383,127.49532710280374,118.64018691588785,63.357798165137616,456.365296803653,442.0228310502283,203.7214611872146,174.78440366972478,125.82464454976304,111.65402843601896,1.4482758620689655,3.1634615384615383,3.5813953488372094,3.2868217054263567,3.3541666666666665,3.1136363636363638,3.4408602150537635
-7844781096590802406,1581.8056155507559,44774.673866090714,46905.742980561554,11692.015118790498,3445.423326133909,888.0323974082073,874.1015118790497,385.13390928725704,8173.5766738660905,10585.406047516199,2647.3995680345574,743.4406047516198,255.42980561555075,272.1511879049676,9.208121827411167,145.55238095238096,248.9798657718121,93.06759906759906,27.682926829268293,15.231316725978647,18.10801393728223
-7798205243669656475,1.0,19.666666666666668,35.666666666666664,40.333333333333336,25.666666666666668,14.333333333333334,8.0,0.0,3.3333333333333335,13.0,17.666666666666668,21.0,6.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
-7790577727904649082,5.453551912568306,31.367875647668395,36.29015544041451,19.447916666666668,9.910526315789474,4.327683615819209,2.698717948717949,3.5762711864406778,20.564766839378237,16.927461139896373,6.460732984293194,3.389830508474576,1.9179104477611941,1.5648148148148149,1.0,1.0714285714285714,1.1142857142857143,1.0526315789473684,1.125,1.25,1.0
-7725653083403268980,190.16666666666666,1404.8901345291479,545.2959641255605,81.45,27.36150234741784,12.149333333333333,13.043478260869565,27.22374429223744,250.37668161434976,178.0134529147982,49.955156950672645,21.349206349206348,9.285371702637889,6.608808290155441,3.5063291139240507,12.098712446351932,11.81021897810219,3.9213483146067416,1.7317073170731707,1.7941176470588236,1.608695652173913
-7690511537241942597,49.99734042553192,1240.7592137592137,3214.399509803922,4554.093137254902,3559.051470588235,1778.3022113022114,795.3054187192118,17.203296703296704,368.06142506142504,931.6666666666666,755.156862745098,568.4373464373465,264.8990147783251,164.77,1.0769230769230769,2.1699604743083003,12.525373134328358,19.48611111111111,19.10857142857143,10.386706948640484,5.290625
-7586713232355452428,5202.505399568035,25431.762419006478,18838.32181425486,6275.820734341252,2796.2267818574514,928.0907127429806,435.4427645788337,4739.241900647949,27774.74082073434,30518.15118790497,9380.272138228942,3202.950323974082,673.6522678185745,469.5745140388769,24.447183098591548,41.515151515151516,186.2354211663067,123.65010799136068,31.15837104072398,9.96234309623431,8.047887323943662
-7576255437190363445,394.5291576673866,9307.69546436285,12041.520518358531,2726.9416846652266,627.244060475162,223.0561555075594,235.99784017278617,1149.5140388768898,33512.032397408206,47017.55075593953,13516.98920086393,2906.069114470842,640.1425485961123,942.2267818574514,7.430711610486892,164.1448275862069,313.1225382932166,140.25227272727273,34.16040100250627,12.163841807909604,30.804177545691907
-7575327633620706456,1301.706572769953,794.2965517241379,238.4390804597701,129.4505747126437,93.1889400921659,49.75632183908046,67.49767441860465,1170.911227154047,458.1563218390805,169.79080459770114,59.37327188940092,37.837587006960554,17.97087378640777,26.62174940898345,52.837037037037035,9.653721682847896,3.5613382899628254,2.376681614349776,2.2214285714285715,1.5392156862745099,3.5125
-7262202421028960971,45.375,46.75,20.875,5.625,2.8,1.6666666666666667,3.6666666666666665,23.875,35.625,32.25,19.0,8.714285714285714,4.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7211502742296185487,4.7,10.72,7.0,6.391304347826087,3.473684210526316,2.3333333333333335,1.5384615384615385,3.8823529411764706,6.375,5.636363636363637,4.857142857142857,4.333333333333333,2.875,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
-7198217930959990543,200.65671641791045,3443.463470319635,3732.2687927107063,788.3816091954023,482.3325635103926,248.04245283018867,139.81553398058253,140.58461538461538,3133.831435079727,4525.182232346241,870.3004587155963,398.56876456876455,178.18615751789977,130.49242424242425,13.224489795918368,65.29245283018868,88.94852941176471,32.297435897435896,19.132450331125828,14.235849056603774,11.834645669291339
-7031402007221657066,7689.846652267818,214995.21166306696,423037.4190064795,285515.55507559393,164562.33477321814,94706.22894168466,73251.65226781857,7674.682505399568,235547.6414686825,488947.3714902808,286218.83153347735,145878.1857451404,69984.13822894168,57213.84665226782,63.44902386117137,1935.792656587473,6696.7408207343415,6861.211663066954,3759.2116630669548,2065.8963282937366,1936.8725701943845
-7019117929478186671,224.77262180974478,6104.38374717833,8388.857787810384,2451.3498871331826,528.6357308584687,127.73488372093023,78.04976303317535,58.25698324022346,1483.9864559819414,1723.2370203160272,457.7904328018223,124.43448275862069,41.11219512195122,37.093333333333334,3.0588235294117645,17.228915662650603,41.0955223880597,20.434931506849313,7.767955801104972,4.049586776859504,3.5528455284552845
-6955945058125691884,1779.8725701943845,4889.693304535637,1558.8099352051836,629.77969762419,237.81641468682506,57.558498896247244,66.52561247216036,714.1900647948164,2658.6436285097193,1034.2483801295896,311.5874730021598,147.61688311688312,41.623893805309734,48.267734553775746,5.878453038674033,12.27017543859649,7.556962025316456,5.352173913043479,3.6902173913043477,1.6166666666666667,1.825
-6942460080692346847,19.457831325301203,407.8829787234043,844.1489361702128,883.2234042553191,807.7340425531914,496.1595744680851,258.4574468085106,13.75294117647059,285.5425531914894,684.1914893617021,576.0212765957447,528.9468085106383,306.3723404255319,156.8404255319149,2.0,4.450980392156863,8.987804878048781,11.8,11.209302325581396,5.819444444444445,4.613333333333333
-6931466400814329169,6234.365010799136,294648.57235421165,722834.6393088553,523117.44492440607,282032.60475161986,157761.44708423325,120695.11879049677,6583.507559395249,330295.3153347732,854497.0583153347,537793.717062635,263521.56587473,120829.98920086393,90865.79265658747,78.39308855291577,3859.7840172786177,13546.034557235422,13053.92656587473,6733.68898488121,3588.056155507559,3453.9352051835854
-6892918008317246449,0.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,8.0,25.0,26.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-6854125332400432248,1532.1122807017543,20682.94425087108,11732.146341463415,2398.850174216028,632.6655052264808,175.48581560283688,242.21818181818182,751.5,14463.09756097561,10165.665505226481,1673.1393728222997,414.54035087719296,124.6713780918728,318.97508896797154,36.758620689655174,170.72527472527472,124.39837398373983,50.13461538461539,19.82857142857143,7.945454545454545,18.804347826086957
-6833676129936953207,4.26530612244898,2683.9076923076923,5680.3538461538465,3606.7846153846153,835.2461538461539,35.13846153846154,23.206349206349206,3.0714285714285716,284.46875,661.5846153846154,374.2769230769231,101.72307692307692,12.62295081967213,8.701754385964913,0.0,14.282608695652174,25.5625,17.023255813953487,6.352941176470588,1.6666666666666667,1.7222222222222223
-6808841046802860592,3.227272727272727,90.0,132.0857142857143,73.02857142857142,58.114285714285714,35.94285714285714,19.696969696969695,3.764705882352941,39.096774193548384,69.70588235294117,63.27272727272727,47.27272727272727,24.96969696969697,12.2,1.0,1.0,2.5,2.4545454545454546,1.6666666666666667,1.3,1.75
-6746470096460591756,10.96812749003984,174.51737451737452,109.93050193050193,26.53488372093023,13.554621848739496,6.744186046511628,5.24468085106383,4.38785046728972,60.293436293436294,46.67181467181467,15.359683794466402,8.403587443946188,3.825,3.1845238095238093,1.3461538461538463,3.129032258064516,2.581818181818182,1.9607843137254901,1.24,1.1153846153846154,1.4444444444444444
-6711875800170525538,2244.125269978402,28802.127429805616,28404.526997840174,13760.814254859612,7837.80777537797,4005.4125269978404,2877.207343412527,2799.14686825054,48805.94384449244,56772.65010799136,25324.736501079915,12999.332613390929,6051.190064794817,4540.231101511879,20.747826086956522,229.39816933638443,371.9475982532751,272.66450216450215,149.44468546637745,73.25054466230937,67.18805309734513
-6570920144897222336,0.0,3.0,3.5,1.5,1.5,1.0,0.0,2.0,14.0,33.5,31.5,16.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6566628359642162925,0.0,11.0,28.0,20.5,3.5,3.0,1.0,0.0,6.0,16.0,8.0,3.5,3.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-6467334850022941442,2.75,21.17391304347826,41.43478260869565,28.55,12.625,4.615384615384615,3.2222222222222223,3.727272727272727,34.34782608695652,35.08695652173913,7.714285714285714,2.9411764705882355,1.4,1.3333333333333333,0.0,2.111111111111111,2.6666666666666665,2.25,0.0,0.0,1.0
-6459551797493886410,313.88829787234044,7131.816279069767,10251.076744186046,5970.983720930232,2864.053488372093,1375.4348837209302,1018.4452214452215,624.3948051948051,14660.027906976744,19456.581395348836,8676.623255813953,3389.5093023255813,1261.5093023255813,1084.5046948356808,11.823529411764707,137.6370106761566,214.74520547945207,174.65028901734104,90.48387096774194,48.003690036900366,53.599236641221374
-6448688673368797792,1.3333333333333333,8.3,37.81818181818182,22.09090909090909,8.1,3.625,3.5,1.25,8.272727272727273,58.81818181818182,51.0,43.1,7.333333333333333,5.636363636363637,0.0,0.0,2.75,2.142857142857143,1.5,0.0,1.0
-6408434427167214497,90.39577039274924,4170.81861575179,6612.081145584725,1784.1551312649165,677.8875598086124,360.978102189781,285.78061224489795,45.83892617449664,1936.8949880668258,3484.441527446301,946.3937947494034,413.590799031477,223.49625935162095,188.76861702127658,3.1,25.153153153153152,57.96440129449838,24.731800766283524,14.983050847457626,11.511111111111111,10.8
-6396612749533183814,5.0,53.24691358024691,157.97794117647058,160.55882352941177,175.28186274509804,163.87745098039215,104.58823529411765,4.296137339055794,47.73464373464373,141.54054054054055,143.40441176470588,179.9313725490196,129.58333333333334,65.6029411764706,1.7142857142857142,4.6938775510204085,6.190839694656488,5.051282051282051,5.381188118811881,6.0,4.37956204379562
-6371510661648603631,4691.088552915767,35023.39524838013,14403.98920086393,4199.019438444924,2130.4211663066953,858.9567099567099,669.6038961038961,4563.144708423326,40104.03455723542,19287.812095032397,3766.0647948164146,1561.6536796536795,546.4403470715835,671.1317494600432,37.52853598014888,263.5365853658537,144.42376681614348,47.19124423963134,24.841346153846153,11.281984334203655,15.956298200514139
-6232666357913789783,80.9438444924406,1437.2462203023758,3690.6652267818577,919.0345572354212,194.98704103671707,99.0842332613391,100.02375809935205,27.320261437908496,609.2829373650108,1620.1425485961124,478.0799136069115,122.36285097192224,50.27489177489178,54.353711790393014,4.236111111111111,26.448160535117058,59.79545454545455,23.222929936305732,7.942583732057416,6.324561403508772,11.035714285714286
-6200961432122466232,22779.948164146866,141226.52267818575,54563.72570194385,14318.097192224623,6192.788336933046,2469.6630669546435,1914.1619870410368,10510.76241900648,92487.51835853132,48998.51835853132,10203.442764578833,4417.600431965443,1869.7732181425486,1566.4362850971922,97.6117136659436,647.4730021598272,333.4298056155508,125.34199134199135,61.07843137254902,29.190265486725664,28.80616740088106
-6196854709116059419,2.5555555555555554,13.9,12.2,6.111111111111111,3.6,2.25,1.2,7.0,27.555555555555557,16.0,5.0,2.625,1.5714285714285714,1.1666666666666667,0.0,2.0,2.0,0.0,1.0,0.0,0.0
-6141154304508578319,89.68733850129199,1982.6374695863747,2782.4598540145985,1240.610705596107,439.9270072992701,114.89526184538653,86.50377833753149,19.694444444444443,301.5620437956204,437.54987834549877,177.94647201946472,78.45320197044335,31.32460732984293,24.84225352112676,1.5555555555555556,6.740963855421687,17.75,12.662162162162161,6.078651685393258,2.5703703703703704,2.437956204379562
-6102153568760836215,191.66306695464363,27977.79049676026,52593.02375809935,18913.749460043196,8068.663066954644,2581.503239740821,1539.5917926565876,116.56803455723542,28077.375809935205,53567.12958963283,19796.52483801296,7768.313174946004,1449.1987041036716,932.07343412527,5.09593023255814,449.038961038961,995.1814254859611,376.8099352051836,151.27645788336932,50.9061135371179,50.37960954446854
-6073699359554574904,439.85714285714283,12065.314666666667,6427.016,1450.5597826086957,457.4456824512535,162.4597014925373,114.54858934169279,46.800561797752806,1246.5213903743315,851.6729222520107,164.75833333333333,64.34202898550724,27.25925925925926,29.218649517684888,2.5098039215686274,31.40711462450593,28.96934865900383,11.470588235294118,5.044554455445544,2.554140127388535,2.65359477124183
-6068946375942888171,31.866995073891626,259.81496062992125,661.3503937007874,77.48605577689243,35.91701244813278,19.517543859649123,15.895734597156398,35.5,249.10236220472441,672.4606299212599,79.20717131474103,24.410569105691057,13.301980198019802,17.676470588235293,3.8333333333333335,10.208791208791208,19.776,4.511627906976744,2.2280701754385963,1.7096774193548387,2.5
-5949965038500310321,2732.2872570194386,13546.449244060475,18804.32181425486,12025.088552915766,5301.665226781857,1957.5269978401727,1265.6630669546437,18530.745140388768,141285.8272138229,235770.41252699785,135302.71058315336,45954.002159827214,9468.67818574514,8385.874730021598,24.097949886104782,192.05831533477323,1050.2872570194384,1022.719222462203,335.67602591792655,77.90280777537797,99.58531317494601
-5928357302806572360,423.18997361477574,5909.266033254156,6706.532066508314,1664.8194774346794,623.8551068883611,282.12530120481927,197.2039312039312,416.848,7201.2090261282665,10663.971496437054,2885.9833729216152,870.0666666666667,300.4652278177458,259.82808716707024,17.32934131736527,102.75535168195718,120.41359773371104,41.18518518518518,17.012048192771083,9.072115384615385,11.26046511627907
-5910359500759990458,8460.388768898489,97637.09935205184,65147.196544276456,20921.291576673866,8632.924406047516,4074.7365010799135,2989.989200863931,3825.7105831533477,71049.47516198704,68257.21598272138,25184.699784017277,10405.332613390929,3901.9546436285095,3101.7127429805614,23.032467532467532,331.40388768898487,602.6760259179266,446.99568034557234,197.89416846652267,81.14686825053995,71.96328293736501
-5851852245635165533,0.0,45.0,11.0,0.0,1.0,0.0,1.0,0.0,45.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5818747722091201231,1.1355932203389831,6.368131868131868,26.114583333333332,27.440414507772022,42.87244897959184,45.461139896373055,29.10362694300518,1.2702702702702702,10.99476439790576,34.33846153846154,29.52820512820513,33.743589743589745,32.01546391752577,24.04123711340206,0.0,1.2,1.1,1.1428571428571428,1.2678571428571428,1.2638888888888888,1.3461538461538463
-5786498867749340105,683.1269146608315,14826.568034557235,15203.557235421167,3479.794816414687,1498.7260869565218,759.5142857142857,551.8683035714286,1111.0065217391304,23408.352051835853,27956.879049676027,5713.231101511879,1669.810989010989,586.4786516853933,630.3258928571429,24.74468085106383,398.6836027713626,413.2806603773585,106.0929648241206,31.102827763496144,14.777777777777779,29.08616187989556
-5768875520275520636,14.21806167400881,303.15550755939523,569.9892008639309,321.7170626349892,142.68466522678185,69.88768898488121,45.80561555075594,21.356194690265486,688.451403887689,1462.3585313174947,821.1663066954644,313.8725701943844,96.99784017278618,69.24838012958963,2.257142857142857,8.305309734513274,16.387464387464387,12.444126074498568,5.913207547169812,3.06951871657754,3.9613259668508287
-5751819148993582614,66.59504132231405,24240.714285714286,34578.6149068323,2061.8260869565215,575.8633540372671,268.56774193548387,191.79194630872485,30.075757575757574,1041.5570469798658,1342.4625,355.60526315789474,151.22297297297297,111.40869565217392,94.71559633027523,2.3,59.95,107.03333333333333,42.63768115942029,16.73469387755102,13.121212121212121,9.527777777777779
-5574759224542349209,30.597435897435897,336.7579462102689,317.4498777506112,137.25916870415648,61.8557457212714,26.94103194103194,20.6,24.23441396508728,322.1124694376528,397.76039119804403,164.69682151589242,61.541666666666664,24.39364303178484,20.45049504950495,1.5121951219512195,2.0655737704918034,3.090909090909091,1.9814814814814814,1.467153284671533,1.338235294117647,1.1666666666666667
-5572087570545156096,14.666666666666666,73.0,10.333333333333334,13.333333333333334,5.0,5.0,1.0,11.0,71.5,14.666666666666666,11.666666666666666,6.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-5533355377136130755,7.315315315315315,165.90928725701943,357.94816414686824,227.36501079913606,107.09071274298056,47.68614718614719,29.301518438177876,12.217228464419476,221.14686825053997,313.90928725701946,160.57019438444925,77.08207343412526,31.114718614718615,20.435729847494553,1.7727272727272727,5.511278195488722,6.966197183098592,6.037735849056604,3.7147766323024056,2.6587677725118484,2.3045685279187818
-5510101548529760515,18.784172661870503,3425.227027027027,4204.574123989219,2733.498652291105,1326.7250673854448,452.59838274932616,200.6954177897574,10.622837370242214,2156.9029649595686,2707.479784366577,1718.9595687331537,981.5714285714286,380.7654986522911,146.24590163934425,1.2857142857142858,52.62406015037594,67.968,54.22962962962963,25.02158273381295,8.597609561752988,5.4034334763948495
